From File,To File,References,From Entities,To Entities
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangesResolverDialog.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/ExternalChangesResolverViewModel.java",14,7,12
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangesResolverDialog.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/DialogService.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangesResolverDialog.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/preview/PreviewViewer.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangesResolverDialog.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/StateManager.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangesResolverDialog.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/theme/ThemeManager.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangesResolverDialog.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/util/BaseDialog.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangesResolverDialog.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseContext.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangesResolverDialog.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/entry/BibEntryTypesManager.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangesResolverDialog.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/preferences/PreferencesService.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entryadd/EntryAdd.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChange.java",6,4,4
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entryadd/EntryAdd.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangeResolverFactory.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entryadd/EntryAdd.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/NamedCompound.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entryadd/EntryAdd.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/UndoableInsertEntries.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entryadd/EntryAdd.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",3,3,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entryadd/EntryAdd.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabase.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entryadd/EntryAdd.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseContext.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entryadd/EntryAdd.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/entry/BibEntry.java",4,4,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChange.java",8,4,4
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangeResolverFactory.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/NamedCompound.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/UndoableInsertEntries.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/UndoableRemoveEntries.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",3,3,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabase.java",2,1,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseContext.java",5,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/entry/BibEntry.java",6,6,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangeDetailsView.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java",6,4,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/DialogService.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/preview/PreviewViewer.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/StateManager.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/theme/ThemeManager.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",5,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseContext.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/entry/BibEntry.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/entry/BibEntryTypesManager.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/preferences/PreferencesService.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChange.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangeResolver.java",4,4,3
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java",7,3,4
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/DialogService.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/mergeentries/EntriesMergeResult.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/mergeentries/MergeEntriesDialog.java",6,2,5
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/mergeentries/newmergedialog/diffhighlighter/DiffHighlighter.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/mergeentries/newmergedialog/ShowDiffConfig.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/mergeentries/newmergedialog/toolbar/ThreeWayMergeToolbar.java",3,2,3
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseContext.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/preferences/BibEntryPreferences.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryWithPreviewAndSourceDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangeDetailsView.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryWithPreviewAndSourceDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java",3,3,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryWithPreviewAndSourceDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/preview/PreviewViewer.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryWithPreviewAndSourceDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseContext.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryWithPreviewAndSourceDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/entry/BibEntry.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryWithPreviewAndSourceDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/entry/BibEntryTypesManager.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/EntryWithPreviewAndSourceDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/preferences/PreferencesService.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/preview/PreviewViewer.java",3,2,3
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/bibtex/BibEntryWriter.java",4,2,3
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/bibtex/FieldPreferences.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/bibtex/FieldWriter.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/exporter/BibWriter.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/util/OS.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseContext.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseMode.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/entry/BibEntry.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/entry/BibEntryTypesManager.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/strings/StringUtil.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/preferences/PreferencesService.java",3,2,3
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/preferences/PreviewPreferences.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrydelete/EntryDelete.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChange.java",6,4,4
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrydelete/EntryDelete.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangeResolverFactory.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrydelete/EntryDelete.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/NamedCompound.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrydelete/EntryDelete.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/UndoableRemoveEntries.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrydelete/EntryDelete.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",3,3,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrydelete/EntryDelete.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabase.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrydelete/EntryDelete.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseContext.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/entrydelete/EntryDelete.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/entry/BibEntry.java",4,4,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/ExternalChangesResolverViewModel.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/AbstractViewModel.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/ExternalChangesResolverViewModel.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChange.java",8,8,3
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/ExternalChangesResolverViewModel.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/NamedCompound.java",4,3,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/ExternalChangesResolverViewModel.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChange.java",7,5,4
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangeResolverFactory.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/groups/GroupTreeNodeViewModel.java",5,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/groups/UndoableModifySubtree.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/NamedCompound.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/bibtex/comparator/GroupDiff.java",6,5,3
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/groups/DefaultGroupsFactory.java",3,3,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",4,3,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseContext.java",4,3,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/groups/GroupTreeNode.java",6,3,4
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/metadata/MetaData.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/TreeNode.java",4,1,4
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChange.java",2,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangeDetailsView.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/bibtex/comparator/GroupDiff.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/groupchange/GroupChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChange.java",6,5,4
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangeResolverFactory.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/NamedCompound.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/bibtex/comparator/MetaDataDiff.java",5,4,3
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseContext.java",3,3,3
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/metadata/MetaData.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangeDetailsView.java",2,2,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChange.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/bibtex/comparator/MetaDataDiff.java",14,3,14
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",14,3,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/metedatachange/MetadataChangeDetailsView.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/preferences/PreferencesService.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/preamblechange/PreambleChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChange.java",6,4,4
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/preamblechange/PreambleChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/DatabaseChangeResolverFactory.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/preamblechange/PreambleChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/NamedCompound.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/preamblechange/PreambleChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/undo/UndoablePreambleChange.java",3,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/preamblechange/PreambleChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/bibtex/comparator/PreambleDiff.java",6,4,3
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/preamblechange/PreambleChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/logic/l10n/Localization.java",2,2,2
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/preamblechange/PreambleChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabase.java",1,1,1
"/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/gui/collab/preamblechange/PreambleChange.java","/Users/andreseidenglanz/code/seminar/jabref/src/main/java/org/jabref/model/database/BibDatabaseContext.java",3,2,2
